urls,timestamp,record_id,Titles,Host_name,Property_types,Prices_per_night,Check_ins,Check_outs,Cleaning_fees,Location,Ratings,Num_reviews,Camas,Baños,Maximum_guests,Dormitorios
https://www.airbnb.es/rooms/1260094358313659968?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1730726903_P3etAvkxKDoHC-G9&previous_page_section_name=1000&federated_search_id=2ceed9fb-c582-465b-b5f2-597bd7acbd55,2024-11-04 14:30:46,1260094358313659968,"Me encanta viajar, compartir y conocer lugares y personas. Soy muy trabajadora, tengo 3 hijos y a pesar de ser joven ya tengo 2 nietos.",Diana Maria,Alojamiento entero,85.0,Horario de llegada: de 15:00 a 22:00,Salida antes de las 11:00,28.0,"Barcelona, Catalunya, España",0.0,0.0,2.0,1.0,3.0,1.0
https://www.airbnb.es/rooms/1109989?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-13&check_out=2024-11-18&source_impression_id=p3_1730726903_P3w4QEqFxerM-WZd&previous_page_section_name=1000&federated_search_id=2ceed9fb-c582-465b-b5f2-597bd7acbd55,2024-11-04 14:30:46,1109989,"El apartamento se encuentra en una calle tranquila en el centro de Barcelona a muy pocos minutos andando de la feria de congresos La Fira, las Ramblas, el port vell y la zona de teatros y tapeo de Barcelona. Seguimos las más estrictas medidas de limpieza para desinfectar todas las superficies y elementos de contacto antes y después de cada estancia. Dispondréis de gel hidro-alcohólico en la entrada, baños y cocina.Nº Licencia de Barcelona: HUTB-005983-41El espacioEl apartamento se encuentra en un edificio de nueva construcción y consta de 70 m2 distribuidos en:  • Un salón comedor con cocina office completamente equipada.  • Una habitación doble tipo suite con baño propio con bañera.  • Una habitación triple con baño propio con ducha.La ropa de cama y toallas que se proporcionan son tratadas con las máximas garantías de limpieza y desinfección.Todas las habitaciones tienen aire acondicionado y calefacción de gas que te permitirán estar completamente a tu gusto.Además también hay una plaza de PARKING en el propio edificio que podrás utilizar SIN COSTE ADICIONAL donde podrás aparcar con toda tranquilidad. Las dimensiones de la plaza de parking son 4,70 m x 2,40 m.El apartamento se encuentra dentro de la ciudad de Barcelona que desde el 1 de Enero de 2020 tiene restricciones de tráfico por contaminación. En el caso de venir en coche será necesario tramitar una autorización del ayuntamiento.Servicios y zonas comunesEn el apartamento encontrarás:  • WIFI (Fibra 600Mb)  • Sábanas  • Toallas  • Secador de pelo  • Cafetera Nespresso  • Amenities de baño  • Todo lo necesario para cocinar  • Lavadora  • Secadora  • Plancha  • Cuna  • TronaY si hay algo que necesites en especial dínoslo y haremos todo lo posible para conseguírtelo.No está permitido fumar en el interior, pero el piso tiene un estupendo patio donde podrás hacerlo.Otros aspectos destacablesLicencia turística oficial del ayuntamiento de Barcelona: HUTB-005983.  HUTB-005983-41Número de registroHUTB-005983","Alex, Javi & Pilar",Alojamiento entero,149.0,Llegada a partir de las 15:00,Salida antes de las 11:00,50.0,,4.8,572.0,3.0,2.0,5.0,2.0
https://www.airbnb.es/rooms/33578553?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-25&source_impression_id=p3_1730726903_P3TD1ptNmxX_nx-3&previous_page_section_name=1000&federated_search_id=2ceed9fb-c582-465b-b5f2-597bd7acbd55,2024-11-04 14:30:46,33578553,"Espaciosa suite privada con entrada independiente, dos dormitorios dobles, un baño con ducha, cocina totalmente equipada, salón luminoso con balcón y vistas a la calle . Totalmente equipada con buen wifi, calefacción , lavadora.Muy céntrica ubicación a tan solo 10min andando de Plaza Catalunya,Catedral, a 15min de Las Ramblas,Mercado Boquería , a 20min andando lentamente de la playa principal de la ciudad - Barceloneta. Tenga en cuenta que su antiguo edificio y entrada es estrecha ( comun en la zona del casco antiguo).Alquiler mensual.El espacioDos dormitorios con cocina totalmente equipada con buen wi-fi, calefacción, aire acondicionado, lavadora , cafetera Nespresso.Incluye ropa de cama,toallas,jabón,champú,secador de pelo yplancha.Número de registroExempt",Maria,Alojamiento entero,86.0,Llegada a partir de las 12:00,Salida antes de las 12:00,60.0,,4.67,153.0,3.0,1.0,4.0,2.0
https://www.airbnb.es/rooms/1102583562378842806?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2014221738&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730726903_P3qmI8obE5doDwZI&previous_page_section_name=1000&federated_search_id=2ceed9fb-c582-465b-b5f2-597bd7acbd55,2024-11-04 14:30:46,1102583562378842806,"Disfruta de la sencillez de este alojamiento tranquilo y céntrico a pasos de estaciones de metro , lugares turísticos, restaurantes, bares, playas, museos, etc … Habitación amoblada con cama doble, ropa de cama, toallas, gran closet. Espacios comunes muy cómodos, baño y cocina totalmente equipados. BienvenidosEl espacioHabitación equipada con cama doble ,también sillón cama disponible para 2 viajeros más,  ropa de cama , toallas , closet , espejo muy grande.Servicios y zonas comunesPueden utilizar todas las áreas del departamento de libre horario ya sea cocina , baño , living , comedor , lavandería.Número de registroExempt",Cecilia,Habitación,44.0,Llegada a partir de las 13:00,Salida antes de las 12:00,10.0,"Barcelona, Catalunya, España",4.3,37.0,1.0,,4.0,
https://www.airbnb.es/rooms/656746284190714271?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1595203017&search_mode=regular_search&check_in=2024-11-25&check_out=2024-11-30&source_impression_id=p3_1730726903_P3CAknUpELqAtls7&previous_page_section_name=1000&federated_search_id=2ceed9fb-c582-465b-b5f2-597bd7acbd55,2024-11-04 14:30:46,656746284190714271,"Gracias a la ubicación céntrica de este alojamiento, lo tendrás  todo a la mano. la habitación es pequeña y conforme, sin ventanilla, tiene ventilación inducida  TV, wifi, cajonera y mesita de noche, apta por vacaciones a cortos plazos, el edificio es antiguo típico de la zonas gótica, aún así viejo es limpio y ordenadoEl espacio""La propiedad se encuentra en la tercera planta de un edificio construido a finales del siglo XIX, un auténtico ejemplo de la arquitectura antigua de Barcelona. El suelo está revestido con baldosas hidráulicas típicas de la zona.El apartamento consta de cuatro habitaciones: una privada y tres destinadas para huéspedes. El recibidor, comedor y el baño con ducha son espacios compartidos, mientras que la cocina, la lavadora y la secadora son de uso exclusivo del anfitrión, aunque pueden compartirse con los huéspedes previo acuerdo antes de confirmar la reserva.El piso está equipado con dos acondicionadores con bomba de calor, lo que asegura una temperatura óptima durante todas las estaciones del año.Es importante destacar la convivencia armoniosa con los vecinos del edificio, que en su mayoría son amables y respetuosos. Todos compartimos horarios de descanso, normas de orden y limpieza. Esto no significa que nuestros huéspedes no puedan disfrutar de su estancia: podrán escuchar música, celebrar cumpleaños, ver la televisión por la noche y charlar con amigos. Siempre pedimos un uso responsable y sentido común para garantizar una convivencia pacífica para todos.""Servicios y zonas comunesBaño,cocina, comedor y todos sus elementos de uso basicoDurante tu estanciaPor supuesto que estoy encantado de ayudarlos como yo también mis conpañerosOtros aspectos destacablesla casa es un lugar de descanso, privado y respetuoso, No se hacen fiestas no se admiten invitados , respecten  el descanso de los vecinos y de los huésped.Número de registroExempt",Kike,Habitación,36.0,Horario de llegada: de 17:00 a 22:00,Salida antes de las 12:00,10.0,,4.69,150.0,1.0,,1.0,
https://www.airbnb.es/rooms/42918242?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-04&check_out=2024-11-09&source_impression_id=p3_1730726903_P3EJqmcijDcnaUZv&previous_page_section_name=1000&federated_search_id=2ceed9fb-c582-465b-b5f2-597bd7acbd55,2024-11-04 14:30:46,42918242,esta es una descripción de marcador de posición y se actualizará en el futuro con contenido mejoradoNúmero de registroExempt,Nekane,Habitación,24.0,Llegada a partir de las 14:00,Salida antes de las 10:00,,"Barcelona, Catalunya, España",4.25,112.0,1.0,,1.0,
https://www.airbnb.es/rooms/1207219454903654695?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-07&check_out=2024-12-12&source_impression_id=p3_1730726903_P3QehrrGOCboz5Om&previous_page_section_name=1000&federated_search_id=2ceed9fb-c582-465b-b5f2-597bd7acbd55,2024-11-04 14:30:46,1207219454903654695,Disfruta de la sencillez de este alojamiento tranquilo y céntrico.Número de registroExempt,El Khalat,Alojamiento entero,63.0,Horario de llegada: de 14:00 a 16:00,Salida antes de las 11:00,30.0,"Barcelona, Catalunya, España",0.0,2.0,1.0,1.0,3.0,1.0
https://www.airbnb.es/rooms/1212352665402231812?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730726903_P3zKFoJgBGSkt033&previous_page_section_name=1000&federated_search_id=2ceed9fb-c582-465b-b5f2-597bd7acbd55,2024-11-04 14:30:46,1212352665402231812,"¡A 12 minutos a pie de la famosa Rambla, este apartamento es la opción perfecta para explorar la ciudad está cerca de los principales lugares de interés ! ¡Camina por calles antiguas, compra y explora las playas de Barcelona, cena y baila !  Ofrecemos todo lo necesario para que tu estancia en Barcelona sea cómoda, limpia y céntrica con una cocina totalmente equipada, aire acondicionado…Se proporcionará ropa de cama y toallas de baño. Aparcamiento disponible de 15 euros al día + impuesto turístico que se pagará in situOtros aspectos destacables1er pisoNúmero de registroExempt",Nanou,Alojamiento entero,88.0,Llegada a partir de las 15:00,Salida antes de las 12:00,45.0,"Barcelona, Catalunya, España",4.86,7.0,1.0,1.0,2.0,1.0
https://www.airbnb.es/rooms/24343358?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730726903_P3m3JySNaHI2zvQw&previous_page_section_name=1000&federated_search_id=2ceed9fb-c582-465b-b5f2-597bd7acbd55,2024-11-04 14:30:46,24343358,"Si buscas una elegancia eterna en el corazón del casco antiguo de Barcelona, acabas de encontrarla. Esta elegante habitación doble con balcón se encuentra en un edificio modernista de finales del siglo XIX. Estarás muy cerca de muchas de las atracciones más populares de Barcelona, y el vecindario está lleno de bares de moda, restaurantes tradicionales y tiendasEl espacioLa habitación Doble/Twin, totalmente renovada en el Som Nit Triomf, es elegancia sobria en su máxima expresión. Un diseño minimalista con paredes encaladas y muebles de mediados de siglo que cobran vida con los coloridos azulejos del piso y las puertas de madera originales que conducen a un balcón privado que da al exterior. Existen todas las instalaciones que esperarías de un hotel moderno: SmartTV, WiFi gratuito, aire acondicionado/calefacción y caja fuerte en la habitación. El baño incluye una ducha moderna y artículos de aseo gratuitos. Las habitaciones disponen de 1 cama de matrimonio o 2 camas individuales, sujetos a disponibilidad. Las habitaciones disponen de balcón o terraza, sujeto a disponibilidad. Tamaño de las habitaciones 12 m². A la llegada, los huéspedes deben presentar un pasaporte/documento de identidad válido emitido por el gobierno y una tarjeta de crédito/débito o depósito en efectivo, como garantía, para cubrir posibles cargos adicionales. El impuesto municipal (tasa turística) se paga a la llegada. Los huéspedes deben realizar el registro de entrada y recoger la llave en la recepción (4ª planta del mismo edificio donde se encuentran las habitaciones).Número de registroHB-003657",Som Nit Triomf,Habitación,101.0,Horario de llegada: de 15:00 a 23:00,Salida antes de las 11:00,,,4.49,1203.0,,1.0,2.0,1.0
https://www.airbnb.es/rooms/1199066975770288099?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1968633287&search_mode=regular_search&check_in=2024-11-16&check_out=2024-11-21&source_impression_id=p3_1730726908_P3lgXuh7Uby0bW_o&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,1199066975770288099,"Habitación sencilla pero acogedora libre de ruidos e ideal para el descanso, sin ventana. Ubicada en el barrio Poble Sec, en un lugar estratégico con múltiples restaurantes, bares, teatros y demás sitios de interés; cerca del metro, Las Ramblas, Plaza España,  Plaza Cataluña, la playa de la Barceloneta y el pulmón verde de Barcelona, el parque de Montjuic.El espacioPiso sencillo y acogedor donde podrás sentirse agusto en la sala de estar y demás espacios. con privacidad y libertad de horarios.Servicios y zonas comunesEl tipo de alojamiento que ofrezco no incluye Breakfast, pero si se quiere se puede preparar un desayuno.Durante tu estanciaEmpatía y comunicación en distintos idiomas como: Inglés, francés, Alemán, Catalán, Italiano y Español.Otros aspectos destacablesEstamos en una tercera planta sin ascensor.Número de registroExempt",Yako,Habitación,45.0,Horario de llegada: de 11:00 a 22:00,Salida antes de las 11:00,38.0,,4.79,19.0,1.0,,1.0,
https://www.airbnb.es/rooms/52047182?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-01-02&check_out=2025-01-07&source_impression_id=p3_1730726908_P3TEbxnBv8HD9ial&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,52047182,"Acogedora habitación doble. Esta habitación luminosa está decorada con elegancia y cuenta con aire acondicionado, puede ser con balcón o balcón  francés ( pequeño, sin mesa ni sillas) y suelo laminado. Hay una ducha y lavabo en la habitación. El baño es compartido. Cuenta con 2 camas que se pueden unir.El espacioEn el centro de Barcelona, detrás del Mercado de la Boquería se encuentra el Hostal La Palmera.Fundado en el año 1862, este hostal familiar y acogedor ofrece habitaciones confortables, donde prestamos especial atención a la limpieza a unos precios muy competitivos. Ofrecemos a nuestros clientes un trato amable y familiar y les ayudamos en todo lo posible durante su visita a Barcelona.La ubicación del Hostal La Palmera es inmejorable, a 1 min. de La Rambla en pleno centro turístico de la ciudad donde podrás perderte por las calles del casco antiguo de Barcelona ( la ciudad Medieval y Romana). También puedes recorrer la ruta modernista o visitar la arquitectura de Gaudí Barcelona ofrece una amplia variedad de actividades, ocio, arquitectura, gastronomía y podrás disfrutar de esta fantástica ciudad durante el día y la noche.Servicios y zonas comunesServicio gratuito de limpieza de habitaciones a petición del cliente.Servicio de pago de bebidas no alcohólicas y cafés, a petición en recepción.Pequeña sala de espera con microondas.Secador de pelo, a disposición de los clientes en recepciónDisponemos de guarda equipaje gratuito, para nuestros clientes tanto el día de llegada como de salida. (hasta las 00.00pm).El servicio de guarda equipaje es sólo para maletas, NO guardamos bicicletas, patinetes, ni ningún tipo de vehículo ni a la llegada, ni durante la estancia, ni la salida.El servicio de guarda equipaje es EXCLUSIVO para los clientes alojados.Otros aspectos destacables*Cargos adicionales:Estos cargos adicionales aún no se han abonado. Deberá pagarlos directamente al Hotel durante su estancia.Impuesto municipal :€ 5,50 por persona y noche.*No adecuado para niños o bebés“Es un lugar donde valoramos el silencio dentro del alojamiento. Sólo aceptamos niños a partir de 8 años.”*Servicio de recepción 24 horas.LLAVES:Como medida de seguridad , la llave de la habitación se entregará en recepción cada vez que los huéspedes salgan del alojamiento.Esta medida es de obligado cumplimiento y no se aceptarán excepciones por ninguna circunstancia.EQUIPAJES:Disponemos de guarda equipaje gratuito, para nuestros clientes tanto el día de llegada como de salida. (hasta las 00.00pm).El servicio de guarda equipaje es sólo para maletas, NO guardamos bicicletas, patinetes, ni ningún tipo de vehículo ni a la llegada, ni durante la estancia, ni la salida.El servicio de guarda equipaje es EXCLUSIVO para los clientes alojados.Saludos CordialesNúmero de registroHB-000467",Hostal,Habitación,76.0,Horario de llegada: de 14:00 a 2:00,Salida antes de las 11:00,,,4.73,489.0,2.0,1.0,2.0,1.0
https://www.airbnb.es/rooms/34296498?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-04&check_out=2024-11-09&source_impression_id=p3_1730726908_P3bar0QkoGwQpmiM&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,34296498,"Hola Hostel Collblanc es el complemento perfecto para tus vacaciones en Barcelona, ​​Cataluña y España. Cama individual en habitación compartida.El espacioHola Hostal CollBlanc es un nuevo albergue con la intención de ofrecer un alojamiento confortable con un diseño joven. Una de las mayores fortalezas se basa en la ubicación y la accesibilidad, además de la amplia gama de actividades que ofrece el albergue.Servicios y zonas comunesTenemos diferentes tipos de dormitorios con varias capacidades, todas ellas equipadas con todos los servicios necesarios. Las habitaciones son amplias y tienen aire acondicionado, una decoración elegante y una sala de estar con TV inteligente de pantalla plana. Este albergue ofrece una recepción abierta las 24 horas, ropa de cama y conexión Wi-Fi gratuita.También hay un espacio de almacenamiento gratuito para el equipaje.Otros aspectos destacablesEl servicio de recepción está abierto las 24 horas del día.Hay un cargo adicional por impuesto municipal: 0.48EUR por noche, por persona. Debe ser pagado en el momento del check-in.Sólo aceptamos huéspedes mayores de 18 años. No se permiten bebés y bebés.Se requiere identificación válida o pasaporte en el check inAlquiler de toallas: 3 eur hasta el fin de la estanciaNúmero de registroAJ000687",Hola,Habitación,25.0,Llegada a partir de las 14:00,Salida antes de las 11:00,,,4.41,1125.0,1.0,5.0,1.0,
https://www.airbnb.es/rooms/52319428?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-10&check_out=2024-12-15&source_impression_id=p3_1730726908_P3LqqryhRSKcmv9t&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,52319428,"El soleado (HUTB-004655) se encuentra en una zona segura y tranquila en la zona del Poble Sec, a solo unos minutos caminando o 1 parada en el metro L3 a La Rambla. Hay numerosos supermercados y tiendas de comestibles (abiertos hasta medianoche) y restaurantes en el área. La zona peatonal, la calle Blai, con innumerables terrazas, también está a solo 1 minuto de la casa. El barrio es muy agradable y no está abarrotado por turistas.¡Las llegadas tardías a las 22:00 se cobrarán con 25 euros,-!Otros aspectos destacablesPor favor, notifica que tenemos que cobrar una tarifa por la noche de todas las llegadas después de las 22:00 h con 25,- Euro. Gracias.Número de registroHUTB-004655",Jorge,Alojamiento entero,110.0,Llegada a partir de las 14:00,Salida antes de las 11:00,20.0,"Barcelona, Catalunya, España",0.0,0.0,1.0,1.0,2.0,
https://www.airbnb.es/rooms/1128458021982193302?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730726908_P36RR1Vq4vUnFKmJ&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,1128458021982193302,"Descubre los joyas ocultos del Poble-Sec, Barcelona, en este bonito apartamento del quinto piso. Aunque no tiene ascensor, la subida se ve recompensada al abrir la puerta a un espacio luminoso y acogedor. Cuenta con una sala amplia, una zona de trabajo, una cocina equipada y un salón con un sofá. Además, disfrutar de las vistas de Barcelona desde el ventanal en el salón y dormitorio. Nota: Debido a las escaleras, se recomienda el equipaje ligero debido a las escaleras. ¡Estamos esperando a que vivas la verdadera experiencia en Barcelona!El espacio¡Te damos la bienvenida al encantador apartamento del quinto piso sin ascensor en el animado barrio de Poble Sec, Barcelona! Aunque subir las escaleras puede requerir un poco de esfuerzo, te aseguramos que valdrá la pena, ya que este apartamento es realmente especial.Al entrar, serás recibido por una luminosa sala y comedor, donde podrás relajarte y disfrutar de momentos agradables. La cocina totalmente equipada te permitirá preparar tus comidas favoritas con facilidad. El apartamento cuenta con un baño moderno y un dormitorio independiente con una zona de trabajo cómoda, ideal para aquellos que necesitan ser productivos durante su estancia.A pesar de su tamaño compacto, este apartamento ha sido remodelado con amor y atención a los detalles, creando un espacio acogedor y encantador. La combinación de elementos decorativos cuidadosamente seleccionados y muebles elegantes te hará sentir como en casa desde el momento en que entres.El barrio de Poble Sec se conoce por su ambiente bohemio y su rica oferta cultural. Con una amplia selección de bares de tapas, restaurantes y teatros, encontrarás opciones para todos los gustos. Además, estarás cerca de Montjuïc, donde podrás disfrutar de hermosos parques, museos y vistas panorámicas de la ciudad.Número de registroExempt",Joonas,Alojamiento entero,122.0,Llegada a partir de las 15:00,Salida antes de las 12:00,30.0,,4.79,24.0,1.0,1.0,2.0,1.0
https://www.airbnb.es/rooms/8880938?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730726908_P3Kj6ZATvlgYafQI&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,8880938,"Piso muy céntrico, luminoso y muy tranquilo. Finca clásica con ascensor. Con balcón. Vistas a la montaña de Montjuïch.Situado en el Barrio del Poble-sec (barrio residencial y de ocio, donde se concentran teatros, restaurantes y bares de tapas).Muy cerca de las famosas Ramblas, del puerto y de la playa.Muy bien comunicado (bus, metro y andando).3 habitaciones. 1 doble, 2 individuales.Con internet y aire acondicionado. Sábanas y toallas incluidas.Hay parking de pago en frente del edificio.El espacioApartamento de alquiler en Barcelona recién reformado y amueblado para una cómoda estancia.Se compone de tres bonitas habitaciones: dos de ellas individuales, cada una con una cama individual y un armario, y una tercera habitación con dos camas individuales y un armario. Dispone de un espléndido salón comedor amplio con dos sofás y una mesa con seis sillas. Desde aquí se tiene acceso a un balcón muy tranquilo con vistas al patio interior y a la montaña de Montjuic. La cocina está totalmente equipada con microondas, horno, nevera/congelador, cafetera eléctrica, tostadora y lavadora. Tiene un espacioso y luminoso baño completo con bañera y secador de pelo y ventana exterior.El apartamento está provisto de aire acondicionado (frío y caliente tanto en la sala de estar como en la habitación de matrimonio) y televisor de pantalla plana. La superficie total es de 65m² aprox. en los que pueden dormir un máximo de 4 personas.Servicios y zonas comunesTVWi-fiAire acondicionado (frío - calor)SábanasToallasSecadorCocina equipadaLavadoraPlanchaTendederoAscensorBalcónOtros aspectos destacablesTasas turísticas no incluidas en el precio. 7€/adulto/dia. máximo 7 dias..Check in a partir de las 21:00h: coste adicional de 30€ Check in a partir de las 24:00h: coste adicional de 50€ 1 Mascota: 80€ Coste adicional (durante toda la estacia)El apartamento puede disponer de equipamiento infantil (avisar con antelacion)- cuna plegable (coste de 30€)- sillita de comer (coste de 20€)Todos los costes extra se pagarán en el momento del check in en cash, bizum o solicitado el pago a través de la plataforma Airbnb.Número de registroHUTB-001518",Ana,Alojamiento entero,108.0,Llegada flexible,Salida antes de las 12:00,80.0,,4.75,357.0,3.0,1.0,4.0,3.0
https://www.airbnb.es/rooms/1191419611163489472?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730726908_P3rgpWxTAa6k1eHC&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,1191419611163489472,Disfruta de tu estancia en BarcelonaNúmero de registroExempt,Valentina,Alojamiento entero,90.0,Máximo 3 huéspedes,No consta que el alojamiento tenga un detector de monóxido de carbono,55.0,"Barcelona, Catalunya, España",0.0,0.0,2.0,1.0,3.0,1.0
https://www.airbnb.es/rooms/20433221?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-14&check_out=2024-12-21&source_impression_id=p3_1730726908_P3_IoH5nbKkDwf07&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,20433221,"MUY IMPORTANTE: Este apartamento es solo para familias, no aceptamos gruposEl apartamento  es de 70 mts cuadrado, situado en el centro, a poca distancia a pie de las Ramblas, muy bien comunicado en metro o autobús desde el aeropuerto y de todos los lugares interesantes. El piso cuenta con ascensor, 3 habitaciones dobles, 2 baños, cocina totalmente equipada y una gran sala de estar con aire acondicionado, WIFI, TV, lavadora y todo lo que necesitas para sentirte como en casa !El espacioEl apartamento es perfecto para visitar Barcelona, ¡está en el centro, cerca de todo !Servicios y zonas comunesEl departamento es solo para ti.Otros aspectos destacablesEl apartamento está en el centro, así que no hace falta que se mude en auto.Número de registroHUTB-011627",Maria,Alojamiento entero,75.0,Horario de llegada: de 11:00 a 20:00,Salida antes de las 11:00,60.0,,0.0,0.0,3.0,2.0,5.0,3.0
https://www.airbnb.es/rooms/25364321?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730726908_P3sxVOLaWEZGI0_1&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,25364321,"Estudio ubicado en la mejor zona de la ciudad. Justo en la zona Borne, a pocos pasos de Las Ramblas, Museo Picasso, La Catedral de Barcelona. Zona llena de pequeños y agradables restaurantes, bares de vinos, tapas, tiendas de moda ... ideales para ir de compras. Piérdete y descubre la ciudad. Todo está a poca distancia. Toallas, sabanas y wifi incluidos. Posibilidad de parking a 10 min del estudio. Check in online con codigos para retirar la llave.El espacioCocina y baño completamente equipados. La cama puede ser doble o dos camas individuales, perfecta para parejas, amigos o incluso para viajes de negocios. Proporcionamos toallas y sábanas. Situado en un edificio con ascensor con más estudios en el mismo edificio.Por favor tome en cuenta que cualquier alojamiento en el centro de la ciudad que sea exterior y tenga balcón, se puede ver afectado por ruido proveniente de la calle.Número de registroHUTB-003030",Georgina,Alojamiento entero,99.0,Llegada a partir de las 15:00,Salida antes de las 11:00,25.0,"Barcelona, Catalunya, España",4.41,436.0,2.0,1.0,2.0,
https://www.airbnb.es/rooms/878746003499728024?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730726908_P34H0Wvhsu3klB-c&previous_page_section_name=1000&federated_search_id=5abd0a6d-5fc6-452a-b645-372e0f0660d9,2024-11-04 14:30:46,878746003499728024,"Apartamento bien equipado y acogedor, ubicado en el corazón de Barcelona en un edificio histórico de 1875 y totalmente reformado. Ideal para familias y amigos que desean alojarse en el centro de la ciudad.El espacioEs un apartamento recién reformando que cuenta con todas las comodidades necesarias para una estancia cómoda. Tiene 52 m2  repartidos entre salón-cocina, dos dormitorios, un cuarto de baño y un patio exterior.Otros aspectos destacables- El impuesto turístico de Barcelona, así como el impuesto municipal, es de 6,88 euros (a partir del 01-10-2024) por noche y huésped, IVA incluido, que se cobrará al momento de la llegada sólo en efectivo.- Se incluye la limpieza previa del apartamento. Si quiere solicitar una limpieza extra durante tu estancia, tendrá un coste adicional de 35 euros.- Las llaves serán proporcionadas en el check-in.- El check-in que se realiza de 21.00 a 23.00 tiene un coste adicional de 30 euros y el que se realiza de 23.00 a 07.00 tendrá un coste adicional de 50 euros.- Durante el check-in, los huéspedes deberán proporcionarnos un DNI válido o pasaporte.- Es posible dejar las maletas en el mismo edificio antes o después de vuestra llegada/salida. Este servicio tiene un coste adicional de 20 euros.- El apartamento cuenta con licencia turística número HUTB-076376-81.Número de registroHUTB-076376",Yulia,Alojamiento entero,120.0,Horario de llegada: de 15:00 a 18:00,Salida antes de las 11:00,25.0,,0.0,0.0,4.0,1.0,2.0,2.0
